ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
2010-12-31,8.1260,7.8203,8.0694,8.1342,-0.0137,-0.1683%
2010-12-30,8.1397,7.8172,8.0663,8.1311,0.0946,1.1759%
2010-12-29,8.0451,7.7822,8.0301,8.0946,0.0325,0.4056%
2010-12-28,8.0126,7.7577,8.0049,8.0692,0.0187,0.2339%
2010-12-27,7.9939,7.7331,7.9794,8.0435,0.0085,0.1064%
2010-12-24,7.9854,7.7152,7.9610,8.0250,0.0311,0.3910%
2010-12-23,7.9543,7.7246,7.9706,8.0347,0.0135,0.1700%
2010-12-22,7.9408,7.6697,7.9141,7.9776,-0.0106,-0.1333%
2010-12-21,7.9514,7.6774,7.9220,7.9856,0.0300,0.3787%
2010-12-20,7.9214,7.6876,7.9325,7.9962,-0.0059,-0.0744%
2010-12-17,7.9273,7.6506,7.8943,7.9577,0.0181,0.2288%
2010-12-16,7.9092,7.6255,7.8684,7.9316,-0.0290,-0.3653%
2010-12-15,7.9382,7.6473,7.8909,7.9543,-0.0253,-0.3177%
2010-12-14,7.9635,7.7112,7.9569,8.0208,0.0233,0.2934%
2010-12-13,7.9402,7.6611,7.9051,7.9686,-0.0063,-0.0793%
2010-12-10,7.9465,7.6817,7.9264,7.9901,0.0044,0.0554%
2010-12-09,7.9421,7.6514,7.8952,7.9586,-0.0287,-0.3601%
2010-12-08,7.9708,7.6560,7.8999,7.9634,-0.0879,-1.0907%
2010-12-07,8.0587,7.7596,8.0068,8.0711,0.0308,0.3837%
2010-12-06,8.0279,7.7609,8.0081,8.0724,0.0736,0.9253%
2010-12-03,7.9543,7.6896,7.9345,7.9983,0.0295,0.3722%
2010-12-02,7.9248,7.6501,7.8938,7.9572,-0.0616,-0.7713%
2010-12-01,7.9864,7.6786,7.9232,7.9868,0.0574,0.7239%
2010-11-30,7.9290,7.6592,7.9032,7.9666,0.0013,0.0164%
2010-11-29,7.9277,7.6519,7.8957,7.9591,-0.0204,-0.2567%
2010-11-26,7.9481,7.6641,7.9082,7.9717,-0.0266,-0.3336%
2010-11-25,7.9747,7.6847,7.9295,7.9932,-0.0153,-0.1915%
2010-11-24,7.9900,7.7292,7.9754,8.0395,0.0139,0.1743%
2010-11-23,7.9761,7.6702,7.9145,7.9781,0.0277,0.3485%
2010-11-22,7.9484,7.6785,7.9231,7.9868,0.0006,0.0075%
2010-11-19,7.9478,7.6981,7.9434,8.0072,-0.0410,-0.5132%
2010-11-18,7.9888,7.6993,7.9445,8.0083,0.0173,0.2170%
2010-11-17,7.9715,7.6819,7.9266,7.9903,-0.0195,-0.2440%
2010-11-16,7.9910,7.7002,7.9455,8.0093,-0.0452,-0.5625%
2010-11-15,8.0362,7.7346,7.9810,8.0451,-0.0040,-0.0498%
2010-11-12,8.0402,7.8037,8.0523,8.1170,-0.0140,-0.1738%
2010-11-11,8.0542,7.7791,8.0269,8.0914,-0.0777,-0.9555%
2010-11-10,8.1319,7.8311,8.0805,8.1455,-0.0666,-0.8123%
2010-11-09,8.1985,7.9543,8.2077,8.2736,-0.0153,-0.1863%
2010-11-08,8.2138,7.9531,8.2065,8.2724,-0.0122,-0.1483%
2010-11-05,8.2260,7.9635,8.2172,8.2832,0.0112,0.1363%
2010-11-04,8.2148,7.9463,8.1995,8.2653,-0.0717,-0.8653%
2010-11-03,8.2865,7.9758,8.2298,8.2959,-0.0143,-0.1723%
2010-11-02,8.3008,7.9807,8.2350,8.3011,0.0013,0.0157%
2010-11-01,8.2995,8.0371,8.2932,8.3598,0.0347,0.4199%
2010-10-29,8.2648,7.9721,8.2261,8.2922,0.0547,0.6663%
2010-10-28,8.2101,7.9402,8.1932,8.2590,-0.0010,-0.0122%
2010-10-27,8.2111,7.9027,8.1545,8.2200,-0.0582,-0.7038%
2010-10-26,8.2693,7.9315,8.1842,8.2500,0.0479,0.5826%
2010-10-25,8.2214,7.9730,8.2270,8.2931,0.0029,0.0353%
2010-10-22,8.2185,7.9063,8.1582,8.2237,-0.0058,-0.0705%
2010-10-21,8.2243,7.9258,8.1783,8.2440,0.0221,0.2694%
2010-10-20,8.2022,7.9025,8.1542,8.2197,0.0065,0.0793%
2010-10-19,8.1957,7.8783,8.1292,8.1945,0.0156,0.1907%
2010-10-18,8.1801,7.8989,8.1505,8.2160,0.0270,0.3312%
2010-10-15,8.1531,7.8670,8.1176,8.1828,-0.0080,-0.0980%
2010-10-14,8.1611,7.9233,8.1757,8.2414,0.0134,0.1645%
2010-10-13,8.1477,7.8608,8.1113,8.1764,0.0237,0.2917%
2010-10-12,8.1240,7.8459,8.0959,8.1609,-0.0036,-0.0443%
2010-10-11,8.1276,7.8465,8.0965,8.1615,0.0236,0.2912%
2010-10-08,8.1040,7.8588,8.1091,8.1743,0.1041,1.3013%
2010-09-30,7.9999,7.8349,8.0845,8.1494,0.0299,0.3752%
2010-09-29,7.9700,7.7127,7.9584,8.0223,0.0176,0.2213%
2010-09-28,7.9524,7.6672,7.9115,7.9750,-0.0066,-0.0829%
2010-09-27,7.9590,7.6679,7.9122,7.9757,0.1386,1.7723%
2010-09-21,7.8204,7.5630,7.8039,7.8666,-0.0072,-0.0920%
2010-09-20,7.8276,7.5627,7.8036,7.8663,-0.0072,-0.0919%
2010-09-17,7.8348,7.5645,7.8055,7.8682,-0.0148,-0.1885%
2010-09-16,7.8496,7.5855,7.8272,7.8900,-0.2445,-3.0207%
2010-09-15,8.0941,7.6219,7.8648,7.9279,0.0108,0.1336%
2010-09-14,8.0833,7.8176,8.0666,8.1314,0.0680,0.8484%
2010-09-13,8.0153,7.7651,8.0124,8.0768,-0.0272,-0.3382%
2010-09-10,8.0425,7.7654,8.0128,8.0771,-0.0334,-0.4136%
2010-09-09,8.0759,7.8392,8.0889,8.1539,-0.0213,-0.2631%
2010-09-08,8.0972,7.8252,8.0745,8.1393,0.0427,0.5301%
2010-09-07,8.0545,7.8173,8.0664,8.1312,0.0211,0.2627%
2010-09-06,8.0334,7.7889,8.0370,8.1016,-0.0250,-0.3102%
2010-09-03,8.0584,7.7776,8.0253,8.0898,-0.0012,-0.0149%
2010-09-02,8.0596,7.8120,8.0609,8.1256,-0.0251,-0.3105%
2010-09-01,8.0847,7.8177,8.0668,8.1316,0.0302,0.3749%
2010-08-31,8.0545,7.7907,8.0389,8.1034,0.1183,1.4906%
2010-08-30,7.9362,7.7427,7.9894,8.0535,-0.1227,-1.5225%
2010-08-27,8.0589,7.6867,7.9316,7.9953,0.0234,0.2912%
2010-08-26,8.0355,7.7625,8.0098,8.0742,-0.0251,-0.3114%
2010-08-25,8.0606,7.7690,8.0165,8.0809,0.0725,0.9076%
2010-08-24,7.9881,7.7753,8.0230,8.0874,0.0431,0.5425%
2010-08-23,7.9450,7.6897,7.9346,7.9984,-0.0095,-0.1194%
2010-08-20,7.9545,7.6428,7.8862,7.9496,0.0253,0.3191%
2010-08-19,7.9292,7.6611,7.9051,7.9686,-0.0127,-0.1599%
2010-08-18,7.9419,7.6813,7.9260,7.9896,-0.0317,-0.3976%
2010-08-17,7.9736,7.6871,7.9320,7.9957,0.0458,0.5777%
2010-08-16,7.9278,7.6643,7.9085,7.9720,0.0214,0.2707%
2010-08-13,7.9064,7.6611,7.9052,7.9687,-0.0808,-1.0116%
2010-08-12,7.9872,7.6702,7.9146,7.9781,0.0490,0.6173%
2010-08-11,7.9382,7.6792,7.9238,7.9874,0.0650,0.8256%
2010-08-10,7.8732,7.6212,7.8640,7.9271,-0.0501,-0.6323%
2010-08-09,7.9233,7.6289,7.8719,7.9351,0.0372,0.4717%
2010-08-06,7.8861,7.6493,7.8930,7.9564,0.0345,0.4394%
2010-08-05,7.8516,7.5742,7.8155,7.8783,-0.0553,-0.6994%
2010-08-04,7.9069,7.6484,7.8920,7.9554,0.0823,1.0518%
2010-08-03,7.8246,7.5993,7.8413,7.9043,0.0085,0.1087%
2010-08-02,7.8161,7.5401,7.7803,7.8428,-0.0095,-0.1214%
2010-07-30,7.8256,7.5654,7.8065,7.8692,0.0665,0.8571%
2010-07-29,7.7591,7.5023,7.7413,7.8035,0.0312,0.4037%
2010-07-28,7.7279,7.4353,7.6722,7.7338,-0.0635,-0.8150%
2010-07-27,7.7914,7.4901,7.7287,7.7908,0.0564,0.7292%
2010-07-26,7.7350,7.5039,7.7430,7.8052,-0.0511,-0.6563%
2010-07-23,7.7861,7.4870,7.7255,7.7876,-0.0358,-0.4577%
2010-07-22,7.8219,7.5444,7.7847,7.8473,0.0536,0.6900%
2010-07-21,7.7683,7.5157,7.7551,7.8174,-0.0334,-0.4281%
2010-07-20,7.8017,7.5313,7.7713,7.8337,-0.0260,-0.3322%
2010-07-19,7.8277,7.5011,7.7401,7.8022,0.0819,1.0573%
2010-07-16,7.7458,7.5129,7.7522,7.8145,0.0676,0.8804%
2010-07-15,7.6782,7.4377,7.6746,7.7363,0.0623,0.8180%
2010-07-14,7.6159,7.3609,7.5954,7.6564,-0.0225,-0.2946%
2010-07-13,7.6384,7.3871,7.6225,7.6837,0.0284,0.3732%
2010-07-12,7.6100,7.3638,7.5984,7.6594,-0.0418,-0.5463%
2010-07-09,7.6518,7.3831,7.6183,7.6795,-0.0482,-0.6260%
2010-07-08,7.7000,7.4195,7.6558,7.7173,-0.0367,-0.4744%
2010-07-07,7.7367,7.5121,7.7514,7.8136,-0.0165,-0.2128%
2010-07-06,7.7532,7.4381,7.6750,7.7367,0.0493,0.6399%
2010-07-05,7.7039,7.4491,7.6864,7.7481,-0.0130,-0.1685%
2010-07-02,7.7169,7.4494,7.6867,7.7484,0.0389,0.5066%
2010-07-01,7.6780,7.4080,7.6440,7.7054,0.0094,0.1226%
2010-06-30,7.6686,7.3852,7.6204,7.6816,0.0738,0.9717%
2010-06-29,7.5948,7.3937,7.6292,7.6905,-0.0038,-0.0500%
2010-06-28,7.5986,7.3461,7.5802,7.6410,0.0289,0.3818%
2010-06-25,7.5697,7.3455,7.5795,7.6404,-0.0045,-0.0594%
2010-06-24,7.5742,7.3290,7.5625,7.6232,0.0499,0.6632%
2010-06-23,7.5243,7.2735,7.5053,7.5655,0.0503,0.6730%
2010-06-22,7.4740,7.2549,7.4861,7.5462,-0.0760,-1.0066%
2010-06-21,7.5500,7.1829,7.4117,7.4712,0.0349,0.4644%
2010-06-18,7.5151,7.2612,7.4925,7.5527,0.0458,0.6132%
2010-06-17,7.4693,7.2164,7.4463,7.5061,0.0149,0.1999%
2010-06-16,7.4544,7.2067,7.4363,7.4960,0.0000,0.0000%
2010-06-11,7.4544,7.1901,7.4192,7.4787,-0.0309,-0.4128%
2010-06-10,7.4853,7.2276,7.4579,7.5178,0.0073,0.0976%
2010-06-09,7.4780,7.2149,7.4448,7.5046,0.0283,0.3799%
2010-06-08,7.4497,7.2136,7.4434,7.5032,-0.0465,-0.6203%
2010-06-07,7.4962,7.1916,7.4207,7.4803,0.1340,1.8201%
2010-06-04,7.3622,7.1004,7.3266,7.3855,-0.0539,-0.7268%
2010-06-03,7.4161,7.1151,7.3418,7.4007,-0.0667,-0.8914%
2010-06-02,7.4828,7.1920,7.4211,7.4807,-0.0200,-0.2666%
2010-06-01,7.5028,7.2570,7.4882,7.5484,0.0295,0.3947%
2010-05-31,7.4733,7.2079,7.4375,7.4973,-0.0171,-0.2283%
2010-05-28,7.4904,7.2340,7.4645,7.5244,-0.0909,-1.1990%
2010-05-27,7.5813,7.2928,7.5251,7.5856,0.0110,0.1453%
2010-05-26,7.5703,7.3052,7.5379,7.5985,-0.0116,-0.1530%
2010-05-25,7.5819,7.3413,7.5752,7.6361,-0.0116,-0.1528%
2010-05-24,7.5935,7.2982,7.5307,7.5912,-0.0024,-0.0316%
2010-05-21,7.5959,7.3157,7.5487,7.6094,0.1587,2.1339%
2010-05-20,7.4372,7.2174,7.4474,7.5072,-0.0098,-0.1316%
2010-05-19,7.4470,7.1983,7.4276,7.4873,0.0670,0.9079%
2010-05-18,7.3800,7.1103,7.3368,7.3957,-0.0231,-0.3120%
2010-05-17,7.4031,7.1368,7.3642,7.4233,0.0409,0.5555%
2010-05-14,7.3622,7.1662,7.3944,7.4538,0.0322,0.4393%
2010-05-13,7.3300,7.0785,7.3040,7.3627,-0.0264,-0.3589%
2010-05-12,7.3564,7.0967,7.3228,7.3816,0.0080,0.1089%
2010-05-11,7.3484,7.1302,7.3574,7.4165,-0.0436,-0.5898%
2010-05-10,7.3920,7.0803,7.3059,7.3645,-0.0746,-0.9991%
2010-05-07,7.4666,7.1544,7.3823,7.4416,0.1787,2.4520%
2010-05-06,7.2879,7.0295,7.2534,7.3117,0.0867,1.2040%
2010-05-05,7.2012,6.9556,7.1772,7.2349,0.0090,0.1251%
2010-05-04,7.1922,6.9654,7.1873,7.2450,-0.0718,-0.9884%
2010-04-30,7.2640,6.9763,7.1985,7.2563,-0.0048,-0.0660%
2010-04-29,7.2688,7.0074,7.2306,7.2887,-0.0675,-0.9201%
2010-04-28,7.3363,7.0112,7.2346,7.2927,0.0624,0.8579%
2010-04-27,7.2739,7.0279,7.2518,7.3100,0.0246,0.3393%
2010-04-26,7.2493,7.0043,7.2274,7.2855,-0.0560,-0.7666%
2010-04-23,7.3053,7.0563,7.2811,7.3396,-0.0431,-0.5865%
2010-04-22,7.3484,7.1038,7.3301,7.3889,0.0094,0.1281%
2010-04-21,7.3390,7.0560,7.2808,7.3392,-0.0316,-0.4287%
2010-04-20,7.3706,7.0997,7.3258,7.3847,-0.0351,-0.4740%
2010-04-19,7.4057,7.1688,7.3972,7.4566,0.0603,0.8209%
2010-04-16,7.3454,7.0793,7.3048,7.3635,0.0378,0.5173%
2010-04-15,7.3076,7.0781,7.3035,7.3622,-0.0075,-0.1025%
2010-04-14,7.3151,7.0452,7.2697,7.3281,-0.0227,-0.3094%
2010-04-13,7.3378,7.0735,7.2988,7.3574,0.0111,0.1515%
2010-04-12,7.3267,7.0405,7.2648,7.3231,0.0316,0.4332%
2010-04-09,7.2951,7.0305,7.2544,7.3127,-0.0198,-0.2707%
2010-04-08,7.3149,7.0857,7.3114,7.3702,0.0351,0.4822%
2010-04-07,7.2798,7.0129,7.2364,7.2945,0.0370,0.5109%
2010-04-06,7.2428,7.0208,7.2445,7.3026,-0.0359,-0.4932%
2010-04-02,7.2787,6.9604,7.1822,7.2399,-0.0262,-0.3587%
2010-04-01,7.3049,7.0514,7.2760,7.3344,-0.0372,-0.5067%
2010-03-31,7.3421,7.0587,7.2836,7.3421,-0.0638,-0.8615%
2010-03-30,7.4059,7.1230,7.3499,7.4090,0.0226,0.3061%
2010-03-29,7.3833,7.1204,7.3472,7.4062,0.0006,0.0081%
2010-03-26,7.3827,7.1242,7.3512,7.4102,-0.0508,-0.6834%
2010-03-25,7.4335,7.1668,7.3951,7.4545,-0.1141,-1.5117%
2010-03-24,7.5476,7.2338,7.4643,7.5242,-0.0065,-0.0860%
2010-03-23,7.5541,7.2879,7.5201,7.5805,0.0115,0.1525%
2010-03-22,7.5426,7.2724,7.5041,7.5644,-0.0061,-0.0808%
2010-03-19,7.5487,7.2814,7.5133,7.5737,-0.0020,-0.0265%
2010-03-18,7.5507,7.3192,7.5523,7.6130,0.0017,0.0225%
2010-03-17,7.5490,7.2676,7.4991,7.5593,-0.0169,-0.2234%
2010-03-16,7.5659,7.2845,7.5166,7.5770,0.0374,0.4968%
2010-03-15,7.5285,7.2666,7.4981,7.5583,-0.0030,-0.0398%
2010-03-12,7.5315,7.2789,7.5108,7.5711,-0.0164,-0.2173%
2010-03-11,7.5479,7.2818,7.5138,7.5741,-0.0340,-0.4484%
2010-03-10,7.5819,7.2921,7.5244,7.5849,0.0137,0.1810%
2010-03-09,7.5682,7.3486,7.5827,7.6436,0.0162,0.2145%
2010-03-08,7.5520,7.2986,7.5311,7.5916,-0.0913,-1.1945%
2010-03-05,7.6433,7.3825,7.6177,7.6789,-0.0633,-0.8214%
2010-03-04,7.7066,7.4506,7.6879,7.7497,0.0051,0.0662%
2010-03-03,7.7015,7.4227,7.6592,7.7207,0.0529,0.6916%
2010-03-02,7.6486,7.3992,7.6349,7.6963,-0.0227,-0.2959%
2010-03-01,7.6713,7.3877,7.6230,7.6843,0.0337,0.4412%
2010-02-26,7.6376,7.3849,7.6201,7.6814,0.0701,0.9263%
2010-02-25,7.5675,7.3740,7.6089,7.6700,0.0016,0.0211%
2010-02-24,7.5659,7.3179,7.5510,7.6117,0.0830,1.1092%
2010-02-23,7.4829,7.2426,7.4733,7.5333,0.0435,0.5847%
2010-02-22,7.4394,7.1974,7.4266,7.4863,-0.1655,-2.1762%
2010-02-12,7.6049,7.3060,7.5387,7.5993,0.0223,0.2941%
2010-02-11,7.5826,7.3273,7.5607,7.6215,-0.0100,-0.1317%
2010-02-10,7.5926,7.3544,7.5886,7.6496,-0.0487,-0.6373%
2010-02-09,7.6413,7.3453,7.5793,7.6402,0.0015,0.0196%
2010-02-08,7.6398,7.3722,7.6071,7.6682,0.0180,0.2362%
2010-02-05,7.6218,7.3523,7.5865,7.6474,0.1184,1.5780%
2010-02-04,7.5034,7.2706,7.5022,7.5624,-0.0376,-0.4986%
2010-02-03,7.5410,7.2968,7.5293,7.5897,0.0304,0.4048%
2010-02-02,7.5106,7.2691,7.5006,7.5609,-0.0511,-0.6758%
2010-02-01,7.5617,7.2943,7.5267,7.5871,-0.0458,-0.6020%
2010-01-29,7.6075,7.3075,7.5403,7.6009,0.0349,0.4609%
2010-01-28,7.5726,7.2903,7.5225,7.5829,-0.0515,-0.6755%
2010-01-27,7.6241,7.3541,7.5884,7.6494,0.0760,1.0069%
2010-01-26,7.5481,7.3585,7.5930,7.6539,-0.0370,-0.4878%
2010-01-25,7.5851,7.3002,7.5328,7.5933,0.0196,0.2591%
2010-01-22,7.5655,7.3024,7.5350,7.5955,0.0873,1.1674%
2010-01-21,7.4782,7.1891,7.4182,7.4778,-0.0124,-0.1655%
2010-01-20,7.4906,7.2465,7.4773,7.5374,-0.0406,-0.5391%
2010-01-19,7.5312,7.2731,7.5048,7.5650,0.0152,0.2022%
2010-01-18,7.5160,7.2511,7.4821,7.5422,0.0367,0.4907%
2010-01-15,7.4793,7.2577,7.4889,7.5491,0.0109,0.1459%
2010-01-14,7.4684,7.1682,7.3966,7.4560,-0.0099,-0.1324%
2010-01-13,7.4783,7.2116,7.4413,7.5011,0.0777,1.0499%
2010-01-12,7.4006,7.1726,7.4011,7.4606,0.0023,0.0311%
2010-01-11,7.3983,7.1333,7.3605,7.4197,0.0953,1.3049%
2010-01-08,7.3030,7.1321,7.3593,7.4184,-0.0886,-1.1987%
2010-01-07,7.3916,7.1024,7.3287,7.3876,-0.0594,-0.7972%
2010-01-06,7.4510,7.1420,7.3695,7.4287,0.0624,0.8445%
2010-01-05,7.3886,7.1669,7.3952,7.4546,0.0422,0.5744%
